id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa,,
57213,8/29/17 16:27,Incompatible,0,C17081062,9.81E+14,Alice,Domestic Short Hair,Black and Brown,Cat,2 years 6 months.,Female,Adoptable Cat Big Colony,9/7/17 0:00,Foster,0,10/16/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57213,8/29/17 16:27,Incompatible,0,C17081062,9.81E+14,Alice,Domestic Short Hair,Black and Brown,Cat,2 years 6 months.,Female,Adoptable Cat Big Colony,12/23/17 0:00,Foster,0,2/24/18 0:00,Stray,,Court Order/ Legal,0,0,0,,
57213,8/29/17 16:27,Incompatible,0,C17081062,9.81E+14,Alice,Domestic Short Hair,Black and Brown,Cat,2 years 6 months.,Female,Adoptable Cat Big Colony,2/24/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57214,8/29/17 16:27,Incompatible,0,C17081063,,Richie,Domestic Short Hair,Grey,Cat,11 weeks.,Female,Feline Nursery,9/7/17 0:00,Foster,0,11/1/17 0:00,Stray,11/1/17 0:00,Died in care,0,0,0,,
57215,8/29/17 16:27,Incompatible,0,C17081064,,Beverly,Domestic Short Hair,Grey,Cat,11 weeks.,Female,Feline Nursery,9/7/17 0:00,Foster,0,11/1/17 0:00,Stray,11/1/17 0:00,Died in care,0,0,0,,
57216,8/29/17 16:27,Incompatible,0,C17081066,,Gretta,Domestic Short Hair,Grey,Cat,6 weeks.,Female,Feline Nursery,9/7/17 0:00,Foster,0,10/1/17 0:00,Stray,10/1/17 0:00,Died in care,0,0,0,,
57217,8/29/17 16:27,Incompatible,0,C17081067,,Judith,Domestic Short Hair,Grey,Cat,7 months.,Female,Feline Nursery,9/7/17 0:00,Foster,0,3/20/18 0:00,Stray,,Court Order/ Legal,0,0,0,,
57217,8/29/17 16:27,Incompatible,0,C17081067,,Judith,Domestic Short Hair,Grey,Cat,7 months.,Female,Feline Nursery,3/20/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57218,8/29/17 16:27,Incompatible,0,C17081068,,Georgie,Domestic Short Hair,Brown and Black,Cat,6 weeks.,Male,Feline Nursery,9/7/17 0:00,Foster,0,10/1/17 0:00,Stray,10/1/17 0:00,Died in care,0,1,0,,
57219,8/29/17 18:55,Stray,0,D17081066,9.81E+14,Tawny,Chihuahua,Black and Brown,Dog,10 years 6 months.,Female,Adoptable Dogs,9/12/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57220,8/30/17 11:14,Stray,0,C17081069,9.81E+14,Chatter,Domestic Short Hair,Black and grey,Cat,10 months.,Male,Adoptable Cat Middle Colony,9/26/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57223,8/30/17 13:14,Transfer from Other Shelter,1,D17081069,0A133A505C,Daphne,Hound,Tricolour,Dog,5 years 9 months.,Female,Adoptable Dogs,9/3/17 0:00,Adoption,0,9/6/17 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
57223,8/30/17 13:14,Transfer from Other Shelter,1,D17081069,0A133A505C,Daphne,Hound,Tricolour,Dog,5 years 9 months.,Female,Adoptable Dogs,9/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57224,8/30/17 15:24,Incompatible,0,C17081071,9.81E+14,Isabelle,Domestic Short Hair,Tortie,Cat,8 years 6 months.,Female,Adoptable Cat Kennels,1/19/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57225,8/6/17 13:26,Moving,0,C17081072,9.81E+14,Carrie,Domestic Short Hair,Orange,Cat,1 year 10 months.,Female,Adoptable Cat Kennels,8/30/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57226,8/31/17 9:50,Stray,0,D17081071,9.81E+14,Rascal,Pitbull/Hound,Brindle and White,Dog,2 years 6 months.,Male,Adoptable Dogs,9/22/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57229,8/31/17 15:50,Stray,0,C17081073,9.81E+14,Shining Star,Domestic Short Hair,White and Grey,Cat,3 years 6 months.,Male,Adoptable Cat Glass Colony,9/22/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57230,8/31/17 16:12,Rabies Monitoring,0,D1708030,9.85E+14,Stanbrough,Pitbull,Black and White,Dog,5 years 9 months.,Male,Stray Dogs Beta,9/7/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57231,9/1/17 10:34,Stray,0,D1709138,,Charlie,German Shepherd Dog,Black,Dog,1 year 4 months.,Female,Stray Dogs Beta,9/1/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57232,9/1/17 10:36,Stray,0,D1709139,,Marley,German Shepherd Dog,Black,Dog,1 year 6 months.,Female,Stray Dogs Beta,9/2/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57234,9/1/17 13:06,Stray,0,D17091074,0A01441112,Chloe,Poodle,White,Dog,33 years 6 months.,Female,Check-in,9/1/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57235,9/1/17 13:25,Stray,0,C17091075,9.81E+14,Nadine,Domestic Short Hair,Tortie,Cat,3 years 0 months.,Female,Adoptable Cat Middle Colony,9/6/17 0:00,Foster,0,11/14/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57235,9/1/17 13:25,Stray,0,C17091075,9.81E+14,Nadine,Domestic Short Hair,Tortie,Cat,3 years 0 months.,Female,Adoptable Cat Middle Colony,12/22/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57236,9/1/17 13:25,Stray,0,C17091076,9.81E+14,Fuzzy,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoptable Cat Small Colony,9/6/17 0:00,Foster,0,11/14/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57236,9/1/17 13:25,Stray,0,C17091076,9.81E+14,Fuzzy,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoptable Cat Small Colony,11/21/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57237,9/1/17 13:25,Stray,0,C17091077,9.81E+14,Lizzie,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Glass Colony,9/6/17 0:00,Foster,0,11/14/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57237,9/1/17 13:25,Stray,0,C17091077,9.81E+14,Lizzie,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Glass Colony,12/13/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57238,9/1/17 13:25,Stray,0,C17091078,9.81E+14,Jinx,Domestic Short Hair,Tortie,Cat,7 months.,Female,Adoptable Cat Small Colony,9/6/17 0:00,Foster,0,11/14/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57238,9/1/17 13:25,Stray,0,C17091078,9.81E+14,Jinx,Domestic Short Hair,Tortie,Cat,7 months.,Female,Adoptable Cat Small Colony,11/18/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57239,9/1/17 13:25,Stray,0,C17091079,9.81E+14,Wuzzy,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoptable Cat Small Colony,9/6/17 0:00,Foster,0,11/14/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57239,9/1/17 13:25,Stray,0,C17091079,9.81E+14,Wuzzy,Domestic Short Hair,Orange,Cat,7 months.,Male,Adoptable Cat Small Colony,11/21/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57240,9/1/17 13:25,Stray,0,C17091080,9.81E+14,Betty Boop,Domestic Short Hair,Black,Cat,9 months.,Female,Adoptable Cat Middle Colony,9/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57241,9/1/17 13:25,Stray,0,C17091081,9.81E+14,Woody,Domestic Short Hair,Orange,Cat,9 months.,Male,Adoptable Cat Middle Colony,9/9/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57242,9/1/17 13:25,Stray,0,C17091082,9.81E+14,Bugs,Domestic Short Hair,Orange,Cat,9 months.,Male,Adoptable Cat Middle Colony,9/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57243,9/1/17 13:25,Stray,0,C17091083,9.81E+14,Popeye,Domestic Short Hair,Orange,Cat,9 months.,Male,Adoptable Cat Middle Colony,9/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57244,9/1/17 13:25,Stray,0,C17091084,9.81E+14,Yosemite,Domestic Short Hair,Orange,Cat,9 months.,Male,Adoptable Cat Middle Colony,9/11/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57245,9/1/17 13:37,Litter relinquishment,0,C1709140,9.81E+14,Luna,Domestic Long Hair,Torbie,Cat,8 months.,Female,Lobby,9/2/17 0:00,Foster,0,10/3/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57245,9/1/17 13:37,Litter relinquishment,0,C1709140,9.81E+14,Luna,Domestic Long Hair,Torbie,Cat,8 months.,Female,Lobby,10/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57246,9/1/17 13:37,Litter relinquishment,0,C1709141,9.81E+14,Avi,Domestic Long Hair,Black,Cat,8 months.,Male,Lobby,9/2/17 0:00,Foster,0,10/3/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57246,9/1/17 13:37,Litter relinquishment,0,C1709141,9.81E+14,Avi,Domestic Long Hair,Black,Cat,8 months.,Male,Lobby,10/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57247,9/1/17 13:37,Litter relinquishment,0,C1709142,9.81E+14,Thorn,Domestic Long Hair,Torbie,Cat,8 months.,Female,Lobby,9/2/17 0:00,Foster,0,10/4/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57247,9/1/17 13:37,Litter relinquishment,0,C1709142,9.81E+14,Thorn,Domestic Long Hair,Torbie,Cat,8 months.,Female,Lobby,10/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57248,9/1/17 13:37,Litter relinquishment,0,C1709143,9.81E+14,Johann,Domestic Long Hair,Black and Brown,Cat,8 months.,Male,Lobby,9/2/17 0:00,Foster,0,10/3/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57248,9/1/17 13:37,Litter relinquishment,0,C1709143,9.81E+14,Johann,Domestic Long Hair,Black and Brown,Cat,8 months.,Male,Lobby,10/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57249,9/1/17 13:37,Litter relinquishment,0,C1709144,9.81E+14,Bella of the Ball,Domestic Long Hair,Torbie,Cat,8 months.,Female,Lobby,9/2/17 0:00,Foster,0,10/3/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57249,9/1/17 13:37,Litter relinquishment,0,C1709144,9.81E+14,Bella of the Ball,Domestic Long Hair,Torbie,Cat,8 months.,Female,Lobby,10/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57250,9/1/17 14:24,Stray,0,D1709145,,Peanut,Basset Hound/Mix,White and Brown,Dog,1 year 8 months.,Male,Stray Dogs Beta,9/2/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57251,9/1/17 14:26,Abandoned,0,C17091085,9.81E+14,Kefa,Domestic Short Hair,Black and Brown,Cat,10 months.,Male,Adoptable Cat Glass Colony,10/2/17 0:00,Foster,0,10/19/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57251,9/1/17 14:26,Abandoned,0,C17091085,9.81E+14,Kefa,Domestic Short Hair,Black and Brown,Cat,10 months.,Male,Adoptable Cat Glass Colony,10/24/17 0:00,Foster,0,10/28/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57251,9/1/17 14:26,Abandoned,0,C17091085,9.81E+14,Kefa,Domestic Short Hair,Black and Brown,Cat,10 months.,Male,Adoptable Cat Glass Colony,11/4/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57252,9/1/17 14:40,Stray,0,C17091086,9.81E+14,Leo,Domestic Short Hair,Orange and White,Cat,2 years 6 months.,Unknown,Stray Cats,9/3/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57253,9/1/17 14:59,Landlord issues,0,D1709146,,Tanner,Shih Tzu/Poodle,Apricot,Dog,8 years 6 months.,Male,Stray Dogs Beta,9/14/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57254,9/1/17 15:05,Stray,0,C17091087,,Callie,Domestic Short Hair,Calico,Cat,3 years 6 months.,Female,Stray Cats,9/5/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57255,9/1/17 15:05,Stray,0,C17091088,,Izzie,Domestic Short Hair,Black and Brown,Cat,3 years 6 months.,Female,Stray Cats,9/5/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57257,9/1/17 16:15,Stray,0,D1709147,9.81E+14,Lenny,Labrador Retriever/Mix,Black,Dog,9 months.,Male,Adoptable Dogs,9/12/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57258,9/1/17 17:37,Stray,0,D17091089,,Titan,Pitbull,Tan and White,Dog,3 years 6 months.,Male,Check-in,9/1/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57259,9/1/17 17:46,Litter relinquishment,0,R17091073,,Newton,Standard,Tan and White,Rat,8 months.,Male,Lobby,9/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57260,9/1/17 17:46,Litter relinquishment,0,R17091074,,Albert,Standard,Tan and White,Rat,8 months.,Male,Lobby,9/19/17 0:00,Adoption,0,3/6/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
57260,9/1/17 17:46,Litter relinquishment,0,R17091074,,Albert,Standard,Tan and White,Rat,8 months.,Male,Lobby,3/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57261,9/1/17 17:46,Litter relinquishment,0,R17091075,,Harry,Standard,Black and White,Rat,8 months.,Male,Lobby,9/19/17 0:00,Adoption,0,3/6/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
57261,9/1/17 17:46,Litter relinquishment,0,R17091075,,Harry,Standard,Black and White,Rat,8 months.,Male,Lobby,3/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57262,9/1/17 17:46,Litter relinquishment,0,R17091076,,Rookie,Standard,Black and White,Rat,8 months.,Male,Lobby,9/20/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57263,9/1/17 17:46,Litter relinquishment,0,R17091077,,Yugo,Standard,Black and White,Rat,8 months.,Male,Lobby,9/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57264,9/1/17 17:46,Litter relinquishment,0,R17091078,,Wabash,Standard,Black and White,Rat,8 months.,Male,Lobby,9/20/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57265,9/1/17 17:46,Litter relinquishment,0,R17091079,,Oxford,Standard,Black and White,Rat,8 months.,Male,Lobby,9/20/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57266,9/1/17 17:46,Litter relinquishment,0,R17091080,,Dale,Standard,Black and White,Rat,8 months.,Male,Lobby,9/19/17 0:00,Adoption,0,3/6/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
57266,9/1/17 17:46,Litter relinquishment,0,R17091080,,Dale,Standard,Black and White,Rat,8 months.,Male,Lobby,3/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57267,9/1/17 17:49,Litter relinquishment,0,R17091081,,Lizzy,Standard,White and Black,Rat,8 months.,Female,Lobby,9/10/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57268,9/1/17 17:51,Litter relinquishment,0,R17091082,,Nilla,Standard,White and Black,Rat,8 months.,Female,Lobby,9/10/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57269,9/2/17 9:42,Stray,0,C17091090,9.81E+14,Rachel,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Small Colony,9/10/17 0:00,Foster,0,9/26/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57269,9/2/17 9:42,Stray,0,C17091090,9.81E+14,Rachel,Domestic Short Hair,Black,Cat,7 months.,Female,Adoptable Cat Small Colony,10/1/17 0:00,Stolen,0,,Stray,,Court Order/ Legal,0,0,0,,
57270,9/2/17 9:42,Stray,0,C17091091,9.81E+14,Roger,Domestic Short Hair,Black,Cat,7 months.,Male,Adoptable Cat Small Colony,9/10/17 0:00,Foster,0,9/26/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57270,9/2/17 9:42,Stray,0,C17091091,9.81E+14,Roger,Domestic Short Hair,Black,Cat,7 months.,Male,Adoptable Cat Small Colony,10/1/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57271,9/2/17 12:03,Stray,0,C17091092,9.81E+14,Archie,Domestic Short Hair,Orange,Cat,1 year 0 months.,Male,Adoptable Cat Glass Colony,10/2/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57272,9/2/17 12:32,Moving,0,C17091089,9.81E+14,Winifred,Domestic Long Hair,Black and Brown,Cat,2 years 6 months.,Female,Adoptable Cat Middle Colony,12/17/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57274,9/2/17 13:49,Stray,0,C17091093,,Valdez,Domestic Short Hair,Black and Brown,Cat,33 years 6 months.,Unknown,Stray Cats,9/9/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
57275,9/2/17 13:49,Stray,0,C17091094,,Cordova,Domestic Short Hair,Black and Brown,Cat,33 years 6 months.,Unknown,Stray Cats,9/9/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
57276,9/2/17 15:04,Incompatible,0,C17091095,9.81E+14,Dr. Pepper,Domestic Short Hair,Black and Brown,Cat,9 months.,Male,Stray Cats,9/3/17 0:00,Foster,0,12/5/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57276,9/2/17 15:04,Incompatible,0,C17091095,9.81E+14,Dr. Pepper,Domestic Short Hair,Black and Brown,Cat,9 months.,Male,Stray Cats,12/5/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57277,9/2/17 15:04,Incompatible,0,C17091096,9.81E+14,Ginger Biscuit,Domestic Short Hair,Orange and White,Cat,9 months.,Male,Stray Cats,9/3/17 0:00,Foster,0,12/5/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57277,9/2/17 15:04,Incompatible,0,C17091096,9.81E+14,Ginger Biscuit,Domestic Short Hair,Orange and White,Cat,9 months.,Male,Stray Cats,12/5/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57278,9/2/17 15:41,Incompatible,0,D17091097,9.81E+14,Cleo,Shepherd/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,9/9/17 0:00,Foster,0,9/25/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57278,9/2/17 15:41,Incompatible,0,D17091097,9.81E+14,Cleo,Shepherd/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,9/27/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57280,9/3/17 13:12,Stray,0,D17091095,9.82E+14,Myla,Husky,White and Tan,Dog,1 year 6 months.,Female,Stray Dogs Beta,9/5/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57281,9/3/17 13:19,Stray,0,C17091097,9.81E+14,Phoebe,Domestic Short Hair,Orange,Cat,2 years 5 months.,Female,Adoptable Cat Big Colony,9/19/17 0:00,Reclaimed,0,9/19/17 0:00,Landlord issues,,Court Order/ Legal,0,0,0,,
57281,9/3/17 13:19,Stray,0,C17091097,9.81E+14,Phoebe,Domestic Short Hair,Orange,Cat,2 years 5 months.,Female,Adoptable Cat Big Colony,10/27/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57282,9/3/17 15:09,Incompatible,0,D17091098,9.8102E+14,Taz,Yorkshire Terrier/Schnauzer, Miniature,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,9/12/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,
57283,9/4/17 13:36,Police Assist,0,D1709148,,Sam,Labrador Retriever/Mix,Black,Dog,12 years 6 months.,Male,Stray Dogs Beta,9/5/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57285,9/5/17 11:31,Stray,0,D17091099,,Lola,Pitbull,White and Black,Dog,2 years 7 months.,Female,Dog room D,9/9/17 0:00,Reclaimed,0,4/3/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
57288,9/5/17 12:34,Stray,0,C17091101,9.81E+14,Tinker Belle,Domestic Short Hair,Grey,Cat,1 year 2 months.,Female,Adoptable Cat Middle Colony,9/17/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57289,9/5/17 13:05,Litter relinquishment,0,C17091099,,Celo,Domestic Short Hair,Buff and white,Cat,4 weeks.,Male,Feline Nursery,9/5/17 0:00,Foster,0,9/13/17 0:00,Stray,9/13/17 0:00,Died in care,0,0,0,,
57290,9/5/17 13:05,Litter relinquishment,0,C17091102,9.81E+14,Snoop,Domestic Medium Hair,Grey and White,Cat,7 months.,Male,Adoptable Cat Small Colony,9/5/17 0:00,Foster,0,11/2/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57290,9/5/17 13:05,Litter relinquishment,0,C17091102,9.81E+14,Snoop,Domestic Medium Hair,Grey and White,Cat,7 months.,Male,Adoptable Cat Small Colony,11/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57291,9/5/17 13:05,Litter relinquishment,0,C17091103,9.81E+14,Missy,Domestic Medium Hair,Orange and White,Cat,6 months.,Female,Adoptable Cat Small Colony,9/5/17 0:00,Foster,0,11/2/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57291,9/5/17 13:05,Litter relinquishment,0,C17091103,9.81E+14,Missy,Domestic Medium Hair,Orange and White,Cat,6 months.,Female,Adoptable Cat Small Colony,11/3/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57292,9/5/17 13:05,Litter relinquishment,0,C17091104,9.8102E+14,Dre,Domestic Medium Hair,Brown, Black and White,Cat,6 months.,Male,Adoptable Cat Small Colony,9/5/17 0:00,Foster,0,11/3/17 0:00,Stray,,Court Order/ Legal,0,0,0,
57292,9/5/17 13:05,Litter relinquishment,0,C17091104,9.8102E+14,Dre,Domestic Medium Hair,Brown, Black and White,Cat,6 months.,Male,Adoptable Cat Small Colony,11/3/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,
57293,9/5/17 13:14,Owner Deceased,0,D17091105,9.81E+14,Casper,Bichon Frise,White,Dog,10 years 6 months.,Male,Adoptable Dogs,9/9/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57294,9/5/17 15:02,Stray,0,B17091102,,Pluckie,Duck,Yellow,Bird,7 months.,Unknown,Stray Dogs Alpha,9/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57295,9/5/17 15:02,Stray,0,B17091103,,Chuckie,Duck,Yellow,Bird,7 months.,Unknown,Stray Dogs Alpha,9/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57296,9/5/17 15:02,Stray,0,B17091104,,Bucky,Duck,Yellow,Bird,7 months.,Unknown,Stray Dogs Alpha,9/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57297,9/5/17 15:02,Stray,0,B17091105,,Lucky,Duck,Yellow,Bird,7 months.,Unknown,Stray Dogs Alpha,9/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57299,9/5/17 16:21,Stray,0,C17091106,9.81E+14,Telescope,Domestic Short Hair,Tortie,Cat,3 years 6 months.,Female,Adoptable Cat Middle Colony,11/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57300,9/5/17 16:45,Stray,0,C17091107,9.81E+14,Smokey,Domestic Short Hair,Grey,Cat,7 months.,Male,Lobby,9/9/17 0:00,Foster,0,9/13/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57300,9/5/17 16:45,Stray,0,C17091107,9.81E+14,Smokey,Domestic Short Hair,Grey,Cat,7 months.,Male,Lobby,10/1/17 0:00,Foster,0,10/17/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57300,9/5/17 16:45,Stray,0,C17091107,9.81E+14,Smokey,Domestic Short Hair,Grey,Cat,7 months.,Male,Lobby,10/18/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57301,9/5/17 16:45,Stray,0,C17091108,9.81E+14,Mystic,Domestic Short Hair,Orange,Cat,7 months.,Male,Lobby,9/9/17 0:00,Foster,0,9/13/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57301,9/5/17 16:45,Stray,0,C17091108,9.81E+14,Mystic,Domestic Short Hair,Orange,Cat,7 months.,Male,Lobby,10/12/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57302,9/5/17 16:45,Stray,0,C17091109,9.81E+14,Keyla,Domestic Short Hair,Grey,Cat,7 months.,Female,Lobby,9/9/17 0:00,Foster,0,9/13/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57302,9/5/17 16:45,Stray,0,C17091109,9.81E+14,Keyla,Domestic Short Hair,Grey,Cat,7 months.,Female,Lobby,10/1/17 0:00,Foster,0,10/17/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
57302,9/5/17 16:45,Stray,0,C17091109,9.81E+14,Keyla,Domestic Short Hair,Grey,Cat,7 months.,Female,Lobby,10/18/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57305,9/6/17 10:22,Incompatible,0,C17091110,,Bobbi Jo,Domestic Short Hair,Grey,Cat,4 years 6 months.,Female,Check-in,9/6/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
57306,9/6/17 11:25,Injured Wildlife,0,S17091813,,Seamore,Black,Brown,Squirrel,1 year 6 months.,Unknown,Check-in,9/6/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
57307,9/6/17 11:47,Stray,0,C1709149,9.81E+14,Storm,Domestic Short Hair,Tortie,Cat,1 year 6 months.,Female,Adoptable Cat Big Colony,10/27/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57309,9/6/17 12:47,Stray,0,D17091110,9.82E+14,Lumpy,Cattle Dog/Mix,Black and White,Dog,13 years 5 months.,Female,Adoptable Dogs,9/26/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
57312,9/6/17 16:39,Rabies Monitoring,0,D1709031,,Quinn,Pitbull,Brindle,Dog,1 year 6 months.,Female,Stray Dogs Beta,9/14/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
57317,9/7/17 13:09,Stray,0,C17091112,9.81E+14,Min Min,Domestic Short Hair,Orange,Cat,2 years 0 months.,Female,Adoptable Cat Kennels,10/6/17 0:00,Foster,0,11/13/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
