id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
"58541,2018-01-17 17:14:59,Stray,0,D1801067,"""",TJ,Dachshund,Fawn,Dog,1 year 0 months.,Male,Check-in,2018-01-18 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58542,2018-01-18 10:39:23,Abandoned,0,C1801068,"""",Blaze,Domestic Short Hair,Black,Cat,1 year 1 month.,Female,Stray Cats,2018-01-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58543,2018-01-18 12:33:48,Stray,0,C1801069,981020021475561,Fanny,Domestic Short Hair,Tabbico,Cat,8 months.,Female,Adoptable Cat Middle Colony,2018-02-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58545,2018-01-18 12:50:58,Stray,0,D1801070,985112004809295,Layla,American Staffordshire Terrier,Brindle and White,Dog,3 years 6 months.,Female,Stray Dogs Beta,2018-01-18 00:00:00,Reclaimed,0,2018-01-29 00:00:00,Stray,,Court Order/ Legal,0,0,0
58545,2018-01-18 12:50:58,Stray,0,D1801070,985112004809295,Layla,American Staffordshire Terrier,Brindle and White,Dog,3 years 6 months.,Female,Stray Dogs Beta,2018-01-30 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58546,2018-01-18 14:57:52,Incompatible,0,D1801068,985121009298767,Brutus,German Shepherd Dog,Brown and Black,Dog,11 years 9 months.,Male,Adoptable Dogs,2018-01-29 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58547,2018-01-18 15:30:35,Stray,0,C1801067,"""",Sappho,Domestic Short Hair,Black,Cat,1 year 1 month.,Female,Stray Cats,2018-01-25 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"58548,2018-01-18 15:44:47,Abandoned,0,D1801069,"""",Penelope,Miniature Pinscher,Chocolate,Dog,8 months.,Female,Stray Dogs Alpha,2018-01-23 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58549,2018-01-18 15:30:35,Stray,0,C1801070,"""",Super,Domestic Short Hair,Black,Cat,1 year 1 month.,Female,Stray Cats,2018-01-24 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"58550,2018-01-18 15:30:35,Stray,0,C1801071,"""",Sippa,Domestic Short Hair,Grey,Cat,6 months.,Female,Stray Cats,2018-01-25 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"58551,2018-01-18 16:11:56,Allergies,0,R1801069,"""",Barney Girl,American,Black and White,Rabbit,8 months.,Female,Lobby,2018-03-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
58553,2018-01-18 16:44:54,Landlord issues,0,C1801072,982000411010331,Ms Precious,Domestic Short Hair,Black,Cat,2 years 3 months.,Female,Stray Cats,2018-01-26 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58554,2018-01-19 14:05:13,Stray,0,C1801073,981020021509315,BW,Domestic Short Hair,Grey,Cat,1 year 1 month.,Female,Adoptable Cat Glass Colony,2018-02-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58555,2018-01-19 14:38:43,Stray,0,C1801074,981020021508413,Cisco,Domestic Short Hair,Dilute calico,Cat,3 years 1 month.,Female,Adoptable Cat Big Colony,2018-02-21 00:00:00,Foster,0,2018-03-09 00:00:00,Stray,,Court Order/ Legal,0,0,0
58555,2018-01-19 14:38:43,Stray,0,C1801074,981020021508413,Cisco,Domestic Short Hair,Dilute calico,Cat,3 years 1 month.,Female,Adoptable Cat Big Colony,2018-03-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58556,2018-01-19 14:45:21,Stray,0,D1801075,981020023160497,Monty,German Shepherd Dog/Hound,Brown and Black,Dog,24 weeks.,Male,Adoptable Dogs,2018-02-10 00:00:00,Adoption,0,2018-02-12 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58556,2018-01-19 14:45:21,Stray,0,D1801075,981020023160497,Monty,German Shepherd Dog/Hound,Brown and Black,Dog,24 weeks.,Male,Adoptable Dogs,2018-02-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58561,2018-01-20 13:42:22,Stray,0,C1801075,981020021470145,Alyssa,Domestic Short Hair,Buff and white,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,2018-02-12 00:00:00,Adoption,0,2018-02-18 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58561,2018-01-20 13:42:22,Stray,0,C1801075,981020021470145,Alyssa,Domestic Short Hair,Buff and white,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,2018-02-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58562,2018-01-20 13:42:22,Stray,0,C1801076,981020021491893,James,Domestic Medium Hair,""Brown, Black and White"",Cat,1 year 1 month.,Male,Adoptable Cat Glass Colony,2018-02-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58565,2018-01-22 08:14:28,Stray,0,D1801077,"""",Jack,Beagle,""Brown, Black and White"",Dog,2 years 3 months.,Male,Stray Dogs Beta,2018-01-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58567,2018-01-22 11:25:00,Stray,0,D1801078,4C34780863,Penelope,French Bulldog,Buff,Dog,5 years 9 months.,Female,Check-in,2018-01-22 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58568,2018-01-22 12:48:12,Incompatible,0,C1801077,981020023513894,Lucy Lou,Domestic Short Hair,Tortie,Cat,6 months.,Female,Adoptable Cat Kennels,2018-01-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58569,2018-01-22 13:01:53,Stray,0,D1801079,981020021474345,Flora,Mastiff/Great Dane,Tan,Dog,16 weeks.,Female,Stray Dogs Theta,2018-02-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58570,2018-01-22 14:28:56,Stray,0,D1801076,981020021419309,Pappy,Labrador Retriever/Mix,Black and White,Dog,12 years 0 months.,Male,Stray Dogs Beta,2018-02-02 00:00:00,Foster,0,2018-02-04 00:00:00,Stray,2018-02-07 00:00:00,Medical,0,1,0
58571,2018-01-22 15:09:55,Stray,0,D1801080,981020023533489,Mickey,Pitbull/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2018-01-23 00:00:00,Reclaimed,0,2018-02-15 00:00:00,Unable to Afford,,Court Order/ Legal,0,0,0
58571,2018-01-22 15:09:55,Stray,0,D1801080,981020023533489,Mickey,Pitbull/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2018-02-25 00:00:00,Adoption,0,2018-03-12 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58571,2018-01-22 15:09:55,Stray,0,D1801080,981020023533489,Mickey,Pitbull/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2018-03-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58573,2018-01-22 15:13:12,Stray,0,D1801082,"""",Silver,Husky/Mix,Grey and White,Dog,4 years 1 month.,Unknown,Stray Dogs Beta,2018-01-23 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58575,2018-01-22 17:02:02,Stray,0,C1801080,981020021439409,Shaka,Domestic Short Hair,Grey and White,Cat,6 years 1 month.,Female,Adoptable Cat Big Colony,2018-02-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58576,2018-01-23 09:18:34,Stray,0,C1801084,981020021486704,Kylia,Domestic Short Hair,Grey and White,Cat,2 years 7 months.,Female,Adoptable Cat Kennels,2018-02-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58577,2018-01-23 09:23:18,Stray,0,C1801085,"""",Shea,Snowshoe,Brown and White,Cat,2 years 1 month.,Unknown,Stray Cats,2018-01-29 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"58578,2018-01-23 11:16:07,Stray,0,C1801082,"""",Pickett,Domestic Short Hair,Black and White,Cat,2 years 2 months.,Female,Stray Cats,2018-01-31 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
"58579,2018-01-23 12:16:34,Incompatible,0,D1801081,981020023533355,Peanut,""Schnauzer, Miniature/Yorkshire Terrier Yorkie"",Black and Tan,Dog,4 years 1 month.,Male,Adoptable Dogs,2018-01-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
58582,2018-01-24 12:16:31,Incompatible,0,C1801083,981020021493679,Precious,Domestic Short Hair,Black and Brown,Cat,7 months.,Female,Special Care Cats,2018-02-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58583,2018-01-24 12:18:40,Incompatible,0,C1801086,981020021501708,Ebbers,Domestic Short Hair,Black,Cat,7 months.,Male,Special Care Cats,2018-02-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58584,2018-01-24 13:13:00,Landlord issues,0,C1801087,981020013679679,Bea,Domestic Short Hair,Tortie,Cat,3 years 1 month.,Female,Adoptable Cat Kennels,2018-02-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58585,2018-01-24 14:37:46,Incompatible,0,C1801088,981020023408206,Harriette,Domestic Short Hair,Tortie,Cat,4 years 2 months.,Female,Adoptable Cat Middle Colony,2018-04-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58586,2018-01-24 15:19:50,Stray,0,D1801086,"""",Spot,Walker Hound/Mix,Tricolour,Dog,6 years 1 month.,Female,Stray Dogs Theta,2018-01-24 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58587,2018-01-24 15:25:05,Stray,0,D1801087,"""",Paint,Labrador Retriever,Black and White,Dog,2 years 1 month.,Male,Stray Dogs Theta,2018-01-24 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58588,2018-01-24 15:27:36,Stray,0,D1801088,"""",Andy,Labrador Retriever,Black and White,Dog,2 years 1 month.,Male,Stray Dogs Theta,2018-01-24 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58589,2018-01-24 16:31:33,Stray,0,D1801083,981020023643376,Daisy,German Shepherd Dog,Black and Brown,Dog,2 years 1 month.,Female,Stray Dogs Beta,2018-01-25 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58590,2018-01-24 16:49:19,Stray,0,D1801084,981020021449872,Bell,Shep Mix/Mastiff,Brindle,Dog,4 years 1 month.,Female,Stray Dogs Beta,2018-01-30 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
"58592,2018-01-25 10:01:09,Stray,0,D1801090,"""",Copper,Beagle/Mix,Tan and White,Dog,4 years 1 month.,Female,Check-in,2018-01-25 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58593,2018-01-25 12:19:05,Stray,0,D1801085,981020021454430,Hedda,""Labrador Retriever/Schnauzer, Miniature"",Black,Dog,1 year 2 months.,Female,Adoptable Dogs,2018-02-10 00:00:00,Adoption,0,2018-03-02 00:00:00,Unable to Afford,,Court Order/ Legal,0,0,0"
"58593,2018-01-25 12:19:05,Stray,0,D1801085,981020021454430,Hedda,""Labrador Retriever/Schnauzer, Miniature"",Black,Dog,1 year 2 months.,Female,Adoptable Dogs,2018-03-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0"
"58594,2018-01-25 12:49:05,Stray,0,D1801091,"""",Amaree,Labrador Retriever,Black,Dog,12 years 1 month.,Female,Stray Dogs Theta,2018-01-25 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58595,2018-01-25 15:32:14,Stray,0,D1801092,"""",Trecker,Labrador Retriever/Mix,Black and White,Dog,2 years 10 months.,Male,Stray Dogs Beta,2018-01-25 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58596,2018-01-25 15:45:07,Stray,0,C1801093,"""",Rye,Domestic Short Hair,Black and White,Cat,2 years 1 month.,Male,Stray Cats,2018-01-31 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58597,2018-01-25 16:40:21,Stray,0,C1801089,981020021476621,Duckie,Domestic Short Hair,Brown and Black,Cat,1 year 1 month.,Male,Adoptable Cat Middle Colony,2018-02-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58599,2018-01-26 12:26:32,Stray,0,C1801094,981020021457555,Betty Boop,Domestic Short Hair,Grey,Cat,20 weeks.,Female,Adoptable Cat Middle Colony,2018-02-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58600,2018-01-26 14:11:45,Stray,0,D1801093,"""",Sadie,Australian Shepherd/Bernese Mountain Dog,Tricolour,Dog,9 years 1 month.,Female,Stray Dogs Beta,2018-01-26 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58601,2018-01-26 14:56:55,Stray,0,D1801095,981020021501510,Jack,Beagle,Tricolour,Dog,2 years 1 month.,Male,Stray Dogs Theta,2018-01-30 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58603,2018-01-26 17:53:30,Incompatible,0,D1801094,981020025489990,Dixie Lou,Border Collie,Black and White,Dog,7 months.,Female,Stray Dogs Theta,2018-01-31 00:00:00,Foster,0,2018-02-02 00:00:00,Stray,,Court Order/ Legal,0,0,0
58603,2018-01-26 17:53:30,Incompatible,0,D1801094,981020025489990,Dixie Lou,Border Collie,Black and White,Dog,7 months.,Female,Stray Dogs Theta,2018-02-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58605,2018-01-27 13:52:59,Stray,0,C1801095,981020025773648,Zelda,Domestic Short Hair,Black,Cat,2 years 2 months.,Female,Adoptable Cat Big Colony,2018-02-22 00:00:00,Foster,0,2018-03-07 00:00:00,Stray,,Court Order/ Legal,0,0,0
58606,2018-01-27 13:52:59,Stray,0,C1801096,981020025740438,Hilda,Domestic Short Hair,Black,Cat,10 months.,Female,Adoptable Cat Glass Colony,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58607,2018-01-27 13:52:59,Stray,0,C1801097,981020025766558,Sabrina,Domestic Short Hair,Black,Cat,10 months.,Female,Adoptable Cat Glass Colony,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58610,2018-01-27 15:42:11,Stray,0,C1801098,"""",Royal Miss,Domestic Short Hair,Dilute calico,Cat,16 years 2 months.,Female,Cat room C,2018-02-21 00:00:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0"
"58611,2018-01-27 16:22:03,Incompatible,0,D1801099,981020021501976,""Post Malone """"?"",Pitbull/Corgi,Brown and White,Dog,11 months.,Male,Dog room B,2018-02-07 00:00:00,Adoption,0,2018-02-23 00:00:00,Incompatible,2018-03-02 00:00:00,Temperament/Behavior,0,1,0"
58612,2018-01-27 16:30:16,Landlord issues,0,D1801100,981020021473768,Steve,Labrador Retriever/Border Collie,Black,Dog,6 months.,Male,Adoptable Dogs,2018-02-07 00:00:00,Adoption,0,2018-04-03 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58612,2018-01-27 16:30:16,Landlord issues,0,D1801100,981020021473768,Steve,Labrador Retriever/Border Collie,Black,Dog,6 months.,Male,Adoptable Dogs,2018-04-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58613,2018-01-27 16:37:24,Moving,0,C1801101,981020013502660,Audrey,Domestic Short Hair,Calico,Cat,5 years 8 months.,Female,Adoptable Cat Big Colony,2018-02-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58614,2018-01-28 13:16:37,Unsuitable Accomodation,0,D1801102,"""",Ada,Labrador Retriever,Brown,Dog,33 years 1 month.,Female,Stray Dogs Alpha,2018-01-29 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58615,2018-01-28 13:41:38,Incompatible,0,C1801103,981020021500503,Leo,Domestic Short Hair,Grey,Cat,2 years 2 months.,Male,Adoptable Cat Kennels,2018-02-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58616,2018-01-28 13:43:05,Incompatible,0,C1801104,981020021439629,Stella Luna,Domestic Short Hair,Brown and Black,Cat,2 years 2 months.,Female,Adoptable Cat Middle Colony,2018-03-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58617,2018-01-28 21:06:04,Stray,0,D1801101,"""",Wilson,Coonhound/Mix,Red and White,Dog,2 years 1 month.,Male,Check-in,2018-01-29 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58618,2018-01-28 21:09:14,Stray,0,D1801103,"""",Spencer,Coonhound/Mix,Red and White,Dog,2 years 1 month.,Male,Check-in,2018-01-29 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58619,2018-01-29 12:14:34,Incompatible,0,C1801105,981020021482808,Holly,Domestic Short Hair,Black,Cat,3 years 1 month.,Female,Adoptable Cat Kennels,2018-02-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58621,2018-01-29 13:18:46,Stray,0,D1801105,981020021473140,Janet,Border Collie/Mix,Black and White,Dog,6 months.,Female,Adoptable Dogs,2018-02-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58622,2018-01-29 13:28:42,Landlord issues,0,C1801106,981020021498088,Kyle,Domestic Short Hair,Black and Brown,Cat,1 year 1 month.,Male,Adoptable Cat Big Colony,2018-02-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58623,2018-01-29 14:13:17,Moving,0,D1801107,981020021493471,Tank,Labrador Retriever/Mix,Cream,Dog,1 year 9 months.,Male,Adoptable Dogs,2018-02-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58625,2018-01-29 15:22:10,Stray,0,C1801107,981020021467785,Reginauld,Domestic Short Hair,Black and grey,Cat,8 months.,Male,Adoptable Cat Middle Colony,2018-02-21 00:00:00,Foster,0,2018-03-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
58625,2018-01-29 15:22:10,Stray,0,C1801107,981020021467785,Reginauld,Domestic Short Hair,Black and grey,Cat,8 months.,Male,Adoptable Cat Middle Colony,2018-03-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58626,2018-01-29 15:22:10,Stray,0,C1801108,981020021438241,Misa Margret,Domestic Medium Hair,Black and grey,Cat,8 months.,Female,Stray Cats,2018-02-14 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58627,2018-01-29 15:22:10,Stray,0,C1801109,981020021438945,Nellie Bell,Domestic Short Hair,Black and grey,Cat,1 year 2 months.,Female,Adoptable Cat Big Colony,2018-02-22 00:00:00,Foster,0,2018-04-04 00:00:00,Stray,,Court Order/ Legal,0,0,0
58627,2018-01-29 15:22:10,Stray,0,C1801109,981020021438945,Nellie Bell,Domestic Short Hair,Black and grey,Cat,1 year 2 months.,Female,Adoptable Cat Big Colony,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58628,2018-01-29 15:29:43,Stray,0,C1801110,981020021440231,Appa,Domestic Short Hair,Orange and White,Cat,9 months.,Female,Stray Cats,2018-01-29 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58629,2018-01-29 16:48:58,Stray,0,D1801110,982000364107858,Buddy,Beagle,Orange and White,Dog,9 years 1 month.,Male,Stray Dogs Beta,2018-01-30 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58631,2018-01-30 12:42:53,Incompatible,0,D1801108,981020021507077,Bojack,Labrador Retriever/Hound,Brown and White,Dog,1 year 1 month.,Male,Special Care Dogs,2018-02-12 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58632,2018-01-30 12:44:59,Incompatible,0,D1801109,981020009900189,Dexter,Beagle,Tricolour,Dog,3 years 2 months.,Male,Adoptable Dogs,2018-02-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58633,2018-01-30 12:51:17,Stray,0,C1801111,981020025020616,Bandit,Domestic Short Hair,Black and Brown,Cat,28 years 1 month.,Female,Check-in,2018-01-30 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58634,2018-01-30 13:48:24,Incompatible,0,C1801112,981020021469365,Gizmo,Domestic Short Hair,Torbie,Cat,1 year 0 months.,Female,Adoptable Cat Big Colony,2018-02-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58635,2018-01-30 13:50:31,Incompatible,0,C1801113,981020021510855,Mew,Domestic Short Hair,Tortie,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,2018-02-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58636,2018-01-30 14:29:31,Incompatible,0,C1801114,981020025673338,Leonard,Domestic Long Hair,Black and Brown,Cat,5 years 1 month.,Male,Adoptable Cat Kennels,2018-03-15 00:00:00,Adoption,0,2018-03-17 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58636,2018-01-30 14:29:31,Incompatible,0,C1801114,981020025673338,Leonard,Domestic Long Hair,Black and Brown,Cat,5 years 1 month.,Male,Adoptable Cat Kennels,2018-03-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58637,2018-01-30 16:49:38,Incompatible,0,C1801115,981020025692822,Jasmine,Domestic Short Hair,Black and White,Cat,5 years 2 months.,Female,Adoptable Cat Middle Colony,2018-04-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58638,2018-01-30 17:37:50,Stray,0,C1801116,981020021509415,Libbie,Domestic Short Hair,Tortie,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,2018-02-26 00:00:00,Foster,0,2018-03-12 00:00:00,Stray,,Court Order/ Legal,0,0,0
58638,2018-01-30 17:37:50,Stray,0,C1801116,981020021509415,Libbie,Domestic Short Hair,Tortie,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,2018-04-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58641,2018-01-31 08:29:36,Police Assist,0,C1801117,981020025479562,Angela,Domestic Short Hair,Black,Cat,7 years 1 month.,Female,Adoptable Cat Big Colony,2018-02-07 00:00:00,Foster,0,2018-02-28 00:00:00,Stray,,Court Order/ Legal,0,0,0
58641,2018-01-31 08:29:36,Police Assist,0,C1801117,981020025479562,Angela,Domestic Short Hair,Black,Cat,7 years 1 month.,Female,Adoptable Cat Big Colony,2018-03-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58643,2018-01-31 09:48:45,Stray,0,D1801117,981020021499514,Chico,Chihuahua/Terrier,Black and Tan,Dog,11 months.,Male,Adoptable Dogs,2018-02-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58644,2018-01-31 12:10:04,Stray,0,C1801118,"""",Librarian,Domestic Short Hair,Black,Cat,7 months.,Female,Stray Cats,2018-02-06 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0"
58645,2018-01-31 12:21:04,Moving,0,D1801116,985112006920352,Boo,Pitbull/Husky,Black and White,Dog,1 year 1 month.,Female,Adoptable Dogs,2018-02-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58647,2018-01-31 12:51:12,Stray,0,D1801118,981020021439641,Titan,Chihuahua/Pug,Black and Brown,Dog,7 years 1 month.,Male,Stray Dogs Alpha,2018-02-08 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58649,2018-01-31 14:01:26,Stray,0,C1801119,981020025684685,Raine,Domestic Short Hair,Tortie,Cat,1 year 0 months.,Female,Adoptable Cat Kennels,2018-03-01 00:00:00,Adoption,0,2018-03-10 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58649,2018-01-31 14:01:26,Stray,0,C1801119,981020025684685,Raine,Domestic Short Hair,Tortie,Cat,1 year 0 months.,Female,Adoptable Cat Kennels,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58650,2018-01-31 14:23:51,Moving,0,D1801119,981020021487698,Diamond,Labrador Retriever/Pitbull,Black,Dog,6 months.,Female,Adoptable Dogs,2018-02-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
"58651,2018-01-31 15:04:42,Biting,0,D1801120,"""",Elly,Pitbull,Blue,Dog,1 year 1 month.,Female,Stray Dogs Theta,2018-02-13 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58652,2018-01-31 16:21:43,Stray,0,C1801120,"""",Mischief,Domestic Short Hair,Black and grey,Cat,9 months.,Female,Stray Cats,2018-02-03 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
"58653,2018-01-31 16:23:52,Stray,0,C1801121,"""",Ivy,Domestic Medium Hair,Black and grey,Cat,10 months.,Female,Stray Cats,2018-02-03 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0"
58654,2018-02-01 12:24:29,Stray,0,D1802122,981020025491356,Simpka,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-03-03 00:00:00,Adoption,0,2018-03-04 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58654,2018-02-01 12:24:29,Stray,0,D1802122,981020025491356,Simpka,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-03-08 00:00:00,Adoption,0,2018-03-09 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58654,2018-02-01 12:24:29,Stray,0,D1802122,981020025491356,Simpka,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-03-15 00:00:00,Adoption,0,2018-03-25 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58654,2018-02-01 12:24:29,Stray,0,D1802122,981020025491356,Simpka,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-04-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58656,2018-02-01 14:38:03,Stray,0,C1802123,981020013514580,Callie,Domestic Short Hair,Calico,Cat,6 years 7 months.,Female,Adoptable Cat Kennels,2018-02-19 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
58657,2018-02-01 16:02:49,Biting,0,D1802046,981020017702840,Dozer,Shar Pei,Brown,Dog,2 years 2 months.,Male,Stray Dogs Beta,2018-02-11 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
58662,2018-02-02 10:52:55,Stray,0,D1802125,981020025498091,Dandy,Hound/Mix,Brindle,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-03-01 00:00:00,Adoption,0,2018-03-02 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
58662,2018-02-02 10:52:55,Stray,0,D1802125,981020025498091,Dandy,Hound/Mix,Brindle,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-03-16 00:00:00,Adoption,0,2018-03-31 00:00:00,Stray,,Court Order/ Legal,0,0,0
58662,2018-02-02 10:52:55,Stray,0,D1802125,981020025498091,Dandy,Hound/Mix,Brindle,Dog,2 years 2 months.,Female,Adoptable Dogs,2018-03-31 00:00:00,Reclaimed,0,2018-03-31 00:00:00,Incompatible,,Court Order/ Legal,0,0,0
